year,month,splticrm,nextmonth_return
2001,5,B+,0.8899176470588224
2001,5,B-,-6.393212068965516
2001,5,BB,0.08246571428571445
2001,5,BB+,-0.7035064220183483
2001,5,BB-,-0.44430119760479053
2001,5,BBB,-0.11862511627907024
2001,5,BBB+,-2.753899468085106
2001,5,BBB-,2.0089174603174604
2001,5,CC,-15.23611111111111
2001,5,CCC,-11.103711111111112
2001,5,CCC+,-9.263558333333332
2001,5,CCC-,-18.93738
2001,5,D,-17.96612777777778
2001,6,A,-0.12413062499999997
2001,6,A+,-0.9574758620689651
2001,6,A-,0.6828874251497001
2001,6,AA,0.9910709677419349
2001,6,AA+,0.3612777777777776
2001,6,AA-,-1.0979424657534247
2001,6,AAA,3.290095454545454
2001,6,B,-9.121679787234038
2001,6,B+,-3.833041317365268
2001,6,B-,-9.037370000000001
2001,6,BB,-0.710067605633803
2001,6,BB+,0.34266052631578975
2001,6,BB-,-3.7496355828220826
2001,6,BBB,0.4676516129032258
2001,6,BBB+,-1.8276102702702703
2001,6,BBB-,0.947531413612566
2001,6,CC,-25.975025000000002
2001,6,CCC,-19.176958823529414
2001,6,CCC+,-18.4700625
2001,6,CCC-,6.8154200000000005
2001,6,D,7.207337931034481
2001,7,A,-2.0865788819875783
2001,7,A+,0.10777217391304354
2001,7,A-,-1.190259411764706
2001,7,AA,-2.0638406249999997
2001,7,AA+,0.2356818181818183
2001,7,AA-,-0.3138839999999996
2001,7,AAA,-3.941040909090909
2001,7,B,-9.87386956521739
2001,7,B+,-3.638323952095807
2001,7,B-,-14.5562015625
2001,7,BB,-2.1367589041095894
2001,7,BB+,-3.623847008547008
2001,7,BB-,-5.6798873493975925
2001,7,BBB,-1.083838604651163
2001,7,BBB+,-2.0208708994708995
2001,7,BBB-,-0.8889539267015709
2001,7,CC,-27.9815125
2001,7,CCC,-11.986456249999996
2001,7,CCC+,-5.656819047619048
2001,7,CCC-,-13.217616666666666
2001,7,D,-4.696483333333333
2001,7,SD,-41.0714
2001,8,A,-6.571619745222929
2001,8,A+,-6.5621210084033645
2001,8,A-,-8.083526162790697
2001,8,AA,-6.961790625
2001,8,AA+,-4.395481818181818
2001,8,AA-,-8.220730666666665
2001,8,AAA,-0.707144827586207
2001,8,B,-22.401198936170218
2001,8,B+,-21.457221604938272
2001,8,B-,-22.326299999999993
2001,8,BB,-16.165064429530208
2001,8,BB+,-15.954037499999995
2001,8,BB-,-19.625078527607357
2001,8,BBB,-10.181031924882628
2001,8,BBB+,-9.919743684210525
2001,8,BBB-,-12.504173958333325
2001,8,CC,-38.4917
2001,8,CCC,13.558292307692305
2001,8,CCC+,-20.891486363636364
2001,8,CCC-,-19.808557142857143
2001,8,D,-2.0558746031746016
2001,8,SD,-12.2764
2001,9,A,0.24628050314465444
2001,9,A+,0.45868429752066103
2001,9,A-,3.1391829411764682
2001,9,AA,1.4207677419354838
2001,9,AA+,0.6498727272727272
2001,9,AA-,0.899838666666667
2001,9,AAA,1.0871862068965512
2001,9,B,9.15554301075269
2001,9,B+,5.004985365853659
2001,9,B-,17.19164166666667
2001,9,BB,5.50389934210526
2001,9,BB+,4.126326086956522
2001,9,BB-,1.8792163522012584
2001,9,BBB,2.9812880184331783
2001,9,BBB+,3.3934051020408176
2001,9,BBB-,2.6342581151832465
2001,9,CC,0.5722500000000004
2001,9,CCC,30.595421428571424
2001,9,CCC+,0.9240086956521744
2001,9,CCC-,53.127700000000004
2001,9,D,3.6073114754098357
2001,9,SD,-41.61365
2001,10,A,6.580727450980392
2001,10,A+,5.931282352941177
2001,10,A-,5.251255232558139
2001,10,AA,4.525148387096775
2001,10,AA+,0.4631272727272728
2001,10,AA-,6.445304054054054
2001,10,AAA,0.7554933333333334
2001,10,B,9.707034090909088
2001,10,B+,9.17830239520958
2001,10,B-,13.272932142857142
2001,10,BB,8.404717880794703
2001,10,BB+,9.756655172413792
2001,10,BB-,11.611909803921565
2001,10,BBB,6.9638479638009025
2001,10,BBB+,4.9378554999999995
2001,10,BBB-,7.8667158974358955
2001,10,CC,-16.550233333333335
2001,10,CCC,9.19992105263158
2001,10,CCC+,33.30954285714286
2001,10,CCC-,-6.974633333333334
2001,10,D,5.694731818181818
2001,10,SD,-9.82246
2001,11,A,2.756087417218543
2001,11,A+,1.6994165289256202
2001,11,A-,3.568958083832335
2001,11,AA,3.609564285714286
2001,11,AA+,4.196112499999999
2001,11,AA-,1.2060128205128204
2001,11,AAA,0.2316033333333335
2001,11,B,9.163427777777779
2001,11,B+,8.958952229299362
2001,11,B-,0.8640964285714295
2001,11,BB,7.310435294117645
2001,11,BB+,6.661828318584071
2001,11,BB-,7.246234210526318
2001,11,BBB,4.363752678571428
2001,11,BBB+,3.170899999999999
2001,11,BBB-,5.395756000000002
2001,11,CC,-8.236799999999999
2001,11,CCC,10.68668888888889
2001,11,CCC+,6.99957692307692
2001,11,CCC-,2.6774499999999994
2001,11,D,-3.6615938461538464
2001,11,SD,14.598400000000002
2001,12,A,-0.6161459999999997
2001,12,A+,0.10670085470085472
2001,12,A-,-0.016262352941176228
2001,12,AA,-1.3587137931034479
2001,12,AA+,-0.04592857142857148
2001,12,AA-,-1.0391645569620254
2001,12,AAA,-1.1968833333333329
2001,12,B,-4.220608235294118
2001,12,B+,1.7548683544303791
2001,12,B-,-1.7102169811320735
2001,12,BB,1.468824516129032
2001,12,BB+,-1.1468585585585578
2001,12,BB-,-1.2510225165562918
2001,12,BBB,1.514897297297297
2001,12,BBB+,-2.1673070707070705
2001,12,BBB-,0.8746276381909547
2001,12,CC,-15.222212500000001
2001,12,CCC,1.6863944444444439
2001,12,CCC+,-7.769552173913044
2001,12,CCC-,6.497999999999999
2001,12,D,6.831851562499998
2001,12,SD,-19.4307
2002,1,A,2.0457146666666657
2002,1,A+,1.1176075630252096
2002,1,A-,2.24419476744186
2002,1,AA,0.38107931034482756
2002,1,AA+,6.506328571428571
2002,1,AA-,-0.07495512820512824
2002,1,AAA,0.3603799999999998
2002,1,B,-11.24186888888889
2002,1,B+,-5.111665408805031
2002,1,B-,-5.388568888888887
2002,1,BB,1.0264966666666666
2002,1,BB+,4.787859649122808
2002,1,BB-,-1.5285875
2002,1,BBB,1.16531181818182
2002,1,BBB+,0.42413333333333386
2002,1,BBB-,1.2357034482758615
2002,1,CC,-23.735725
2002,1,CCC,-7.046819999999999
2002,1,CCC+,-17.433319230769232
2002,1,CCC-,-17.017999999999997
2002,1,D,-7.07568387096774
2002,1,SD,-7.907337499999999
2002,2,A,4.915761333333332
2002,2,A+,3.5468454545454553
2002,2,A-,4.66662754491018
2002,2,AA,1.5769999999999997
2002,2,AA+,4.434642857142857
2002,2,AA-,5.190198701298703
2002,2,AAA,2.2511666666666668
2002,2,B,11.90675454545454
2002,2,B+,12.983189032258066
2002,2,B-,20.888835416666662
2002,2,BB,9.299798064516134
2002,2,BB+,8.007561607142856
2002,2,BB-,9.958263087248323
2002,2,BBB,6.383821929824559
2002,2,BBB+,6.807088709677413
2002,2,BBB-,8.09682087378641
2002,2,CC,-3.4812000000000003
2002,2,CCC,0.7508277777777784
2002,2,CCC+,18.217596
2002,2,CCC-,17.877233333333333
2002,2,D,2.1165879310344815
2002,2,SD,10.04398
2002,3,A,-0.18311266666666676
2002,3,A+,0.9262600000000003
2002,3,A-,0.24258554216867464
2002,3,AA,2.541492857142856
2002,3,AA+,-2.0673285714285714
2002,3,AA-,-0.9795773333333325
2002,3,AAA,-2.8520400000000015
2002,3,B,-2.3319214285714285
2002,3,B+,1.5453742138364777
2002,3,B-,-4.665877999999999
2002,3,BB,0.8958425806451619
2002,3,BB+,-1.68248125
2002,3,BB-,4.17452156862745
2002,3,BBB,-0.08818497854077281
2002,3,BBB+,-2.0374956043956036
2002,3,BBB-,1.1939605769230772
2002,3,CC,-11.134014285714287
2002,3,CCC,-17.593766666666667
2002,3,CCC+,-2.5880958333333344
2002,3,CCC-,-18.5654
2002,3,D,-11.408133333333332
2002,3,SD,-1.8233374999999996
2002,4,A,1.019831125827814
2002,4,A+,0.6422615384615381
2002,4,A-,-0.4478573170731707
2002,4,AA,-1.0119692307692305
2002,4,AA+,-0.4613000000000002
2002,4,AA-,1.6344097222222222
2002,4,AAA,0.4657866666666666
2002,4,B,-6.908150588235294
2002,4,B+,-4.7336506250000046
2002,4,B-,-8.076371111111113
2002,4,BB,-3.1384696774193555
2002,4,BB+,-2.3980448275862063
2002,4,BB-,-3.44271847133758
2002,4,BBB,-0.3249379746835443
2002,4,BBB+,0.5195957446808515
2002,4,BBB-,0.09353175355450258
2002,4,CC,-13.51905
2002,4,CCC,36.08720714285714
2002,4,CCC+,-1.4120653846153837
2002,4,CCC-,-10.430814285714288
2002,4,D,-12.994302083333336
2002,4,SD,12.879288888888889
2002,5,A,-3.7020987012987012
2002,5,A+,-4.782843220338985
2002,5,A-,-4.084409554140127
2002,5,AA,-1.3089120000000003
2002,5,AA+,-4.280485714285715
2002,5,AA-,-4.456060563380282
2002,5,AAA,-3.1140666666666665
2002,5,B,-14.611986206896555
2002,5,B+,-12.77505460122699
2002,5,B-,-21.308711111111112
2002,5,BB,-6.743130519480518
2002,5,BB+,-8.291399137931034
2002,5,BB-,-4.748753797468354
2002,5,BBB,-5.054224291497974
2002,5,BBB+,-5.401307567567567
2002,5,BBB-,-5.497344976076552
2002,5,CC,-5.396484615384616
2002,5,CCC,-21.165014285714285
2002,5,CCC+,-10.590639130434782
2002,5,CCC-,7.056983333333332
2002,5,D,-15.665132000000002
2002,5,SD,-23.15386666666667
2002,6,A,-7.5826109677419335
2002,6,A+,-6.799478151260503
2002,6,A-,-8.528299342105266
2002,6,AA,-8.381050000000002
2002,6,AA+,-11.60677142857143
2002,6,AA-,-6.7685802816901415
2002,6,AAA,-4.2353387096774195
2002,6,B,-16.810133720930235
2002,6,B+,-13.090919254658385
2002,6,B-,-10.023311111111113
2002,6,BB,-17.067492567567566
2002,6,BB+,-11.656112711864404
2002,6,BB-,-14.670687804878051
2002,6,BBB,-9.76025634920634
2002,6,BBB+,-9.808501666666665
2002,6,BBB-,-10.569415865384618
2002,6,CC,-4.726881818181819
2002,6,CCC,-13.13856
2002,6,CCC+,-19.49618333333333
2002,6,CCC-,-39.822849999999995
2002,6,D,-1.6539782608695648
2002,6,SD,-5.3273
2002,7,A,1.3105119205298015
2002,7,A+,0.6031107438016532
2002,7,A-,1.6217146496815296
2002,7,AA,2.358779166666667
2002,7,AA+,-5.408957142857141
2002,7,AA-,1.6177352112676056
2002,7,AAA,0.09927586206896556
2002,7,B,-2.6128123595505626
2002,7,B+,-0.7979974999999999
2002,7,B-,-5.555977272727274
2002,7,BB,0.9466183673469387
2002,7,BB+,2.725133898305085
2002,7,BB-,-0.5092666666666664
2002,7,BBB,0.9297235059760959
2002,7,BBB+,1.2525050847457626
2002,7,BBB-,-0.637118095238095
2002,7,CC,2.1186333333333334
2002,7,CCC,-6.949678571428572
2002,7,CCC+,4.290592
2002,7,CCC-,17.67944
2002,7,D,2.508316279069767
2002,7,SD,-10.69735
2002,8,A,-8.50057948717949
2002,8,A+,-7.845488034188035
2002,8,A-,-7.050023270440255
2002,8,AA,-9.699587500000003
2002,8,AA+,-9.403957142857141
2002,8,AA-,-10.275095714285715
2002,8,AAA,-3.6572896551724137
2002,8,B,-13.680489024390248
2002,8,B+,-8.807137499999998
2002,8,B-,-20.731964444444444
2002,8,BB,-10.851062666666667
2002,8,BB+,-10.386856410256412
2002,8,BB-,-9.588162790697671
2002,8,BBB,-7.0641653225806476
2002,8,BBB+,-9.291655307262571
2002,8,BBB-,-7.769908450704228
2002,8,CC,-7.036100000000001
2002,8,CCC,-14.801678947368421
2002,8,CCC+,-19.95735
2002,8,CCC-,-14.408533333333333
2002,8,D,-5.446644117647059
2002,8,SD,-21.59931818181818
2002,9,A,4.367384905660376
2002,9,A+,5.1719596638655485
2002,9,A-,2.1865652694610787
2002,9,AA,7.020108000000001
2002,9,AA+,11.8039
2002,9,AA-,6.907321538461538
2002,9,AAA,2.964258620689655
2002,9,B,4.50364705882353
2002,9,B+,1.5343104895104895
2002,9,B-,5.687371739130435
2002,9,BB,2.411960645161289
2002,9,BB+,4.611354621848739
2002,9,BB-,0.9530320224719104
2002,9,BBB,0.26251920000000034
2002,9,BBB+,2.9556265193370157
2002,9,BBB-,2.9235032558139533
2002,9,CC,33.82474444444445
2002,9,CCC,25.26387222222222
2002,9,CCC+,4.873944444444444
2002,9,CCC-,3.855116666666666
2002,9,D,30.85330512820513
2002,9,SD,-11.637627272727276
2002,10,A,3.9591800000000026
2002,10,A+,3.3501579365079364
2002,10,A-,5.622220118343196
2002,10,AA,4.328970370370372
2002,10,AA+,4.195683333333333
2002,10,AA-,4.488946551724138
2002,10,AAA,0.8692580645161292
2002,10,B,23.521664044943822
2002,10,B+,18.937156521739134
2002,10,B-,25.671867391304346
2002,10,BB,10.078400666666665
2002,10,BB+,9.45060084745763
2002,10,BB-,11.274598369565217
2002,10,BBB,6.230974517374521
2002,10,BBB+,5.687351445086702
2002,10,BBB-,7.096987096774192
2002,10,CC,10.803511111111112
2002,10,CCC,9.01223157894737
2002,10,CCC+,23.956223076923074
2002,10,CCC-,54.57605
2002,10,D,8.024470454545453
2002,10,SD,18.70309
2002,11,A,-1.5250769736842118
2002,11,A+,-2.547651181102361
2002,11,A-,-2.180790697674418
2002,11,AA,-3.228692592592592
2002,11,AA+,-3.8729833333333334
2002,11,AA-,-3.039718965517242
2002,11,AAA,-0.6092483870967743
2002,11,B,-5.029720253164557
2002,11,B+,-6.739530985915487
2002,11,B-,-5.290247826086955
2002,11,BB,-3.8299326797385618
2002,11,BB+,-5.155306896551726
2002,11,BB-,-3.1786351351351354
2002,11,BBB,-0.8408734848484848
2002,11,BBB+,-2.282695321637427
2002,11,BBB-,-2.334165566037735
2002,11,CC,-27.3820125
2002,11,CCC,-12.637794736842107
2002,11,CCC+,-16.38413076923077
2002,11,CCC-,-37.96071666666667
2002,11,D,-9.906926829268293
2002,11,SD,-4.3221875
2002,12,A,-1.3354543624161066
2002,12,A+,-1.501415267175573
2002,12,A-,-1.318333918128655
2002,12,AA,-4.405614814814815
2002,12,AA+,-6.117466666666666
2002,12,AA-,-0.9486830188679248
2002,12,AAA,-1.17089
2002,12,B,-0.7088781609195401
2002,12,B+,-1.3965022222222228
2002,12,B-,1.9380688888888888
2002,12,BB,-2.6593071895424827
2002,12,BB+,0.23720247933884328
2002,12,BB-,-5.010852406417113
2002,12,BBB,-1.5562061068702289
2002,12,BBB+,-2.4147298245614026
2002,12,BBB-,-1.7652167464114832
2002,12,CC,-9.519883333333333
2002,12,CCC,-7.654666666666667
2002,12,CCC+,2.067291999999999
2002,12,CCC-,19.26717142857143
2002,12,D,14.40211052631579
2002,12,SD,-2.4721624999999996
2003,1,A,-2.4413020270270285
2003,1,A+,-1.5963945312499996
2003,1,A-,-2.0162805714285708
2003,1,AA,-1.983026923076923
2003,1,AA+,-3.4309833333333333
2003,1,AA-,-1.5162074074074074
2003,1,AAA,-1.6262172413793101
2003,1,B,-0.18410963855421594
2003,1,B+,-1.1267969465648848
2003,1,B-,-3.9337288888888895
2003,1,BB,-6.386670469798655
2003,1,BB+,-2.817148333333334
2003,1,BB-,-5.8783979057591615
2003,1,BBB,-2.8024595505617977
2003,1,BBB+,-1.3772438596491223
2003,1,BBB-,-3.164822009569381
2003,1,CC,-1.7297733333333332
2003,1,CCC,-8.86056842105263
2003,1,CCC+,-13.458908000000001
2003,1,CCC-,-20.022655555555552
2003,1,D,-1.7271323529411766
2003,1,SD,-11.346333333333334
2003,2,A,-0.767744
2003,2,A+,-0.8491579365079365
2003,2,A-,-0.4601381502890172
2003,2,AA,-1.4238692307692307
2003,2,AA+,-0.4316499999999999
2003,2,AA-,-0.2619148148148149
2003,2,AAA,-0.004563333333333297
2003,2,B,-2.8607913580246924
2003,2,B+,-1.4946783582089547
2003,2,B-,-1.2870266666666674
2003,2,BB,-1.121487755102042
2003,2,BB+,0.8354349206349206
2003,2,BB-,1.139071891891892
2003,2,BBB,-0.08891908396946523
2003,2,BBB+,-0.525106896551724
2003,2,BBB-,0.46547058823529436
2003,2,CC,-3.0513600000000003
2003,2,CCC,9.42553
2003,2,CCC+,-1.6913999999999993
2003,2,CCC-,-8.21454
2003,2,D,67.60371111111111
2003,2,SD,69.34490769230769
2003,3,A,6.66816092715232
2003,3,A+,7.084686065573768
2003,3,A-,7.501347647058826
2003,3,AA,7.305527999999999
2003,3,AA+,11.766116666666667
2003,3,AA-,11.971516071428569
2003,3,AAA,2.944636666666667
2003,3,B,15.097274390243905
2003,3,B+,15.813127007299267
2003,3,B-,13.47873846153846
2003,3,BB,11.250328378378375
2003,3,BB+,8.892521874999995
2003,3,BB-,11.135794021739136
2003,3,BBB,7.587307142857149
2003,3,BBB+,7.16045325443787
2003,3,BBB-,8.350356796116507
2003,3,CC,-4.769311111111111
2003,3,CCC,25.29403
2003,3,CCC+,37.115430434782596
2003,3,CCC-,-7.087689999999999
2003,3,D,8.6632
2003,3,SD,23.824916666666667
2003,4,A,7.718414666666666
2003,4,A+,5.608448780487805
2003,4,A-,7.855091860465115
2003,4,AA,9.321572000000002
2003,4,AA+,5.441133333333333
2003,4,AA-,5.532042592592593
2003,4,AAA,1.4692766666666666
2003,4,B,22.097636
2003,4,B+,13.954463120567373
2003,4,B-,25.637060526315793
2003,4,BB,11.058057746478871
2003,4,BB+,10.681017829457353
2003,4,BB-,13.114966844919785
2003,4,BBB,6.729835606060609
2003,4,BBB+,8.554243195266276
2003,4,BBB-,6.844534782608697
2003,4,CC,36.440828571428575
2003,4,CCC,12.95823333333333
2003,4,CCC+,30.806244000000003
2003,4,CCC-,119.78381428571429
2003,4,D,24.78643902439024
2003,4,SD,17.624008333333336
2003,5,A,1.1358315789473687
2003,5,A+,1.8923341880341877
2003,5,A-,1.6388545454545458
2003,5,AA,0.1973760000000002
2003,5,AA+,-1.3793166666666667
2003,5,AA-,1.921807547169811
2003,5,AAA,0.6402322580645161
2003,5,B,4.29921204819277
2003,5,B+,6.334155000000001
2003,5,B-,13.874834210526318
2003,5,BB,4.7030390070921975
2003,5,BB+,3.1796362962962976
2003,5,BB-,3.4549225806451624
2003,5,BBB,2.2047629770992354
2003,5,BBB+,1.1948879518072286
2003,5,BBB-,2.98374975609756
2003,5,CC,-7.952857142857143
2003,5,CCC,35.114974999999994
2003,5,CCC+,15.765413043478262
2003,5,CCC-,12.5676875
2003,5,D,6.994706818181817
2003,5,SD,5.90509
2003,6,A,2.773159477124183
2003,6,A+,2.274195652173913
2003,6,A-,1.8927378531073458
2003,6,AA,-2.5730041666666668
2003,6,AA+,3.5957000000000003
2003,6,AA-,3.5811283018867917
2003,6,AAA,-1.1157969696969696
2003,6,B,10.016673255813952
2003,6,B+,4.826274657534248
2003,6,B-,8.448915789473684
2003,6,BB,4.693885507246373
2003,6,BB+,2.171043165467626
2003,6,BB-,5.661896739130437
2003,6,BBB,2.699975849056602
2003,6,BBB+,1.9472846153846157
2003,6,BBB-,3.5320265700483096
2003,6,CC,-3.988583333333333
2003,6,CCC,0.983538888888889
2003,6,CCC+,5.953812499999999
2003,6,CCC-,7.692466666666667
2003,6,D,3.843897674418606
2003,6,SD,-0.6172833333333332
2003,7,A,1.6955288461538458
2003,7,A+,1.7182078260869564
2003,7,A-,2.344228977272728
2003,7,AA,1.9871913043478262
2003,7,AA+,-0.7995199999999999
2003,7,AA-,3.0823759259259256
2003,7,AAA,1.1533749999999998
2003,7,B,9.318397619047621
2003,7,B+,4.515825694444445
2003,7,B-,12.441797674418604
2003,7,BB,3.6338395833333315
2003,7,BB+,3.574970072992699
2003,7,BB-,6.751705851063831
2003,7,BBB,3.2047261818181814
2003,7,BBB+,3.512650303030301
2003,7,BBB-,4.592720499999999
2003,7,CC,22.77572
2003,7,CCC,1.2699882352941174
2003,7,CCC+,-0.18007368421052608
2003,7,CCC-,-21.94935
2003,7,D,15.184084444444448
2003,7,SD,14.862900000000002
2003,8,A,0.04908525641025652
2003,8,A+,-0.23190175438596486
2003,8,A-,-0.7124381502890178
2003,8,AA,1.5873478260869562
2003,8,AA+,2.2252400000000003
2003,8,AA-,0.4677981132075472
2003,8,AAA,1.0370468750000001
2003,8,B,3.052251136363637
2003,8,B+,2.561597142857142
2003,8,B-,-1.3357999999999999
2003,8,BB,-0.721000699300699
2003,8,BB+,-0.587228368794326
2003,8,BB-,-1.1271016042780748
2003,8,BBB,0.05554265232974909
2003,8,BBB+,0.26058143712574844
2003,8,BBB-,0.10773571428571427
2003,8,CC,-0.5406000000000006
2003,8,CCC,5.2864588235294105
2003,8,CCC+,-1.6930833333333344
2003,8,CCC-,-8.29349
2003,8,D,5.687483333333332
2003,8,SD,9.15316
2003,9,A,5.994061874999999
2003,9,A+,5.407396363636363
2003,9,A-,5.78348554913295
2003,9,AA,5.912952173913043
2003,9,AA+,2.61194
2003,9,AA-,4.8732924528301895
2003,9,AAA,0.6470656249999994
2003,9,B,13.887781818181816
2003,9,B+,10.34319027777778
2003,9,B-,13.48920434782609
2003,9,BB,8.418278723404253
2003,9,BB+,5.370485106382983
2003,9,BB-,8.77953191489361
2003,9,BBB,5.265143109540638
2003,9,BBB+,5.409618452380951
2003,9,BBB-,7.166894791666665
2003,9,CC,-8.9349
2003,9,CCC,9.407856250000004
2003,9,CCC+,11.603272222222223
2003,9,CCC-,16.487814285714283
2003,9,D,-2.687166666666667
2003,9,SD,5.44396
2003,10,A,2.0712083333333333
2003,10,A+,1.6721123711340211
2003,10,A-,2.0208579881656803
2003,10,AA,-0.4724739130434781
2003,10,AA+,2.2584400000000002
2003,10,AA-,2.3315842105263163
2003,10,AAA,0.30635937500000004
2003,10,B,3.6923620689655174
2003,10,B+,5.193036486486486
2003,10,B-,2.3884533333333335
2003,10,BB,3.6255388489208635
2003,10,BB+,3.3670401459854036
2003,10,BB-,5.699499473684216
2003,10,BBB,3.0588846689895464
2003,10,BBB+,1.982042261904763
2003,10,BBB-,2.350796335078534
2003,10,CC,10.857120000000002
2003,10,CCC,8.38042857142857
2003,10,CCC+,5.162775
2003,10,CCC-,-2.0911166666666667
2003,10,D,-0.12978888888888784
2003,10,SD,-3.05605
2003,11,A,4.4318301204819255
2003,11,A+,5.122877777777778
2003,11,A-,4.941350595238095
2003,11,AA,4.404530434782609
2003,11,AA+,8.0256
2003,11,AA-,7.420542105263156
2003,11,AAA,4.353781250000001
2003,11,B,5.058472093023255
2003,11,B+,6.159580392156864
2003,11,B-,6.341330000000003
2003,11,BB,6.818181818181819
2003,11,BB+,5.934816911764704
2003,11,BB-,6.687268085106383
2003,11,BBB,4.9509351724137955
2003,11,BBB+,4.955106547619047
2003,11,BBB-,5.044602659574469
2003,11,CC,50.407475
2003,11,CCC,-3.2073
2003,11,CCC+,7.406294736842105
2003,11,CCC-,4.3116714285714295
2003,11,D,8.341149999999999
2003,11,SD,10.4303
2003,12,A,1.8627566265060245
2003,12,A+,2.3240696969696977
2003,12,A-,2.19355843373494
2003,12,AA,0.9397478260869565
2003,12,AA+,-0.08707999999999991
2003,12,AA-,1.0617377049180328
2003,12,AAA,1.5707133333333327
2003,12,B,8.668944318181817
2003,12,B+,219.6905045751634
2003,12,B-,13.582598
2003,12,BB,2.3794952380952377
2003,12,BB+,4.1222666666666665
2003,12,BB-,4.0046652631578965
2003,12,BBB,2.0637216312056745
2003,12,BBB+,2.0017298850574714
2003,12,BBB-,1.4917661538461546
2003,12,CC,21.85555
2003,12,CCC,21.39675
2003,12,CCC+,10.696944444444444
2003,12,CCC-,46.8038
2003,12,D,17.459923255813948
2003,12,SD,48.0223
2004,1,A,2.025845562130178
2004,1,A+,2.008865625
2004,1,A-,2.5530854545454553
2004,1,AA,2.875473913043478
2004,1,AA+,2.51886
2004,1,AA-,0.7060983606557376
2004,1,AAA,1.4622733333333333
2004,1,B,0.8458692307692308
2004,1,B+,2.802016981132075
2004,1,B-,0.4100807692307699
2004,1,BB,3.094963013698632
2004,1,BB+,4.594409489051096
2004,1,BB-,3.018259782608695
2004,1,BBB,2.5709480427046243
2004,1,BBB+,3.2097120689655174
2004,1,BBB-,3.03937846153846
2004,1,CC,23.602433333333334
2004,1,CCC,-1.264478571428572
2004,1,CCC+,20.604111764705884
2004,1,CCC-,8.119342857142858
2004,1,D,-3.648126190476191
2004,1,SD,9.493825000000001
2004,2,A,0.40637411764705866
2004,2,A+,-1.0269603960396034
2004,2,A-,-0.7903518518518521
2004,2,AA,-0.343204347826087
2004,2,AA+,0.6517400000000001
2004,2,AA-,-0.514354385964912
2004,2,AAA,-1.5615533333333336
2004,2,B,0.14133186813186807
2004,2,B+,0.35880822784810107
2004,2,B-,-1.95403137254902
2004,2,BB,1.22700067114094
2004,2,BB+,0.8939037313432838
2004,2,BB-,1.9306324468085108
2004,2,BBB,0.6976150877192983
2004,2,BBB+,0.13012840909090903
2004,2,BBB-,1.0418833333333335
2004,2,CC,-25.197699999999998
2004,2,CCC,0.3089923076923069
2004,2,CCC+,-1.4654444444444445
2004,2,CCC-,-1.9154000000000004
2004,2,D,2.2899794871794867
2004,2,SD,-7.631550000000001
2004,3,A,-1.733866279069767
2004,3,A+,-1.8598918367346935
2004,3,A-,-3.1993341463414633
2004,3,AA,0.3069130434782608
2004,3,AA+,2.77568
2004,3,AA-,-2.9802052631578944
2004,3,AAA,-1.1479600000000003
2004,3,B,-6.260750000000001
2004,3,B+,-2.5325382716049387
2004,3,B-,-5.207694230769231
2004,3,BB,-2.9339902597402605
2004,3,BB+,-1.4803325581395352
2004,3,BB-,-3.072017894736842
2004,3,BBB,-3.441345774647888
2004,3,BBB+,-3.096158192090396
2004,3,BBB-,-4.534084974093263
2004,3,CC,27.57825
2004,3,CCC,1.8423357142857135
2004,3,CCC+,-8.539145000000001
2004,3,CCC-,-10.728442857142856
2004,3,D,-24.38503888888889
2004,3,SD,11.6397
2004,4,A,0.26227500000000026
2004,4,A+,0.9285628865979382
2004,4,A-,0.9337999999999994
2004,4,AA,-1.4624916666666665
2004,4,AA+,1.2748249999999999
2004,4,AA-,-0.4383438596491229
2004,4,AAA,-0.22485333333333335
2004,4,B,2.602195604395605
2004,4,B+,0.04010864197530865
2004,4,B-,1.4860358490566035
2004,4,BB,1.2775456953642383
2004,4,BB+,1.4609908396946565
2004,4,BB-,-1.4226387755102046
2004,4,BBB,1.1107421985815602
2004,4,BBB+,1.375674576271186
2004,4,BBB-,1.1935897058823532
2004,4,CC,-8.8255
2004,4,CCC,-5.75793076923077
2004,4,CCC+,-2.244395
2004,4,CCC-,-3.926283333333334
2004,4,D,-5.341720000000002
2004,4,SD,-7.232025
2004,5,A,1.8472313609467452
2004,5,A+,2.589198958333334
2004,5,A-,2.44636272189349
2004,5,AA,3.336754166666667
2004,5,AA+,0.637
2004,5,AA-,2.1810446428571426
2004,5,AAA,0.7553366666666667
2004,5,B,5.584383146067415
2004,5,B+,3.9919825581395347
2004,5,B-,3.1495541666666664
2004,5,BB,5.02204866666667
2004,5,BB+,4.463124264705884
2004,5,BB-,6.015810937500004
2004,5,BBB,2.8023007168458807
2004,5,BBB+,3.1949198895027626
2004,5,BBB-,3.1367129353233816
2004,5,CC,13.597166666666666
2004,5,CCC,0.09854117647058938
2004,5,CCC+,-0.40185789473684236
2004,5,CCC-,-3.45154
2004,5,D,16.630296153846153
2004,5,SD,-4.566066666666667
2004,6,A,-2.3783352941176483
2004,6,A+,-0.963301041666667
2004,6,A-,-1.3432738372093018
2004,6,AA,-3.4232125
2004,6,AA+,-2.5799250000000002
2004,6,AA-,-2.438780000000001
2004,6,AAA,-0.04973000000000008
2004,6,B,-9.395348936170212
2004,6,B+,-3.811840229885058
2004,6,B-,-13.112274999999999
2004,6,BB,-2.7759562091503276
