splticrm,year,month,nextmonth_return
A-,2000,5,-2.617214925373134
A-,2000,6,2.7533325925925927
A-,2000,7,7.25959071428571
A-,2000,8,0.3118999999999999
A-,2000,9,1.3027746575342471
A-,2000,10,-0.0453236842105266
A-,2000,11,7.94657666666667
A-,2000,12,1.5057194805194813
A-,2001,1,0.752931372549019
A-,2001,2,-2.555604294478529
A-,2001,3,4.712561585365852
A-,2001,4,1.0718608695652179
A-,2001,5,-2.172910909090908
A-,2001,6,0.6828874251497001
A-,2001,7,-1.190259411764706
A-,2001,8,-8.083526162790697
A-,2001,9,3.1391829411764682
A-,2001,10,5.251255232558139
A-,2001,11,3.568958083832335
A-,2001,12,-0.016262352941176228
A-,2002,1,2.24419476744186
A-,2002,2,4.66662754491018
A-,2002,3,0.24258554216867464
A-,2002,4,-0.4478573170731707
A-,2002,5,-4.084409554140127
A-,2002,6,-8.528299342105266
A-,2002,7,1.6217146496815296
A-,2002,8,-7.050023270440255
A-,2002,9,2.1865652694610787
A-,2002,10,5.622220118343196
A-,2002,11,-2.180790697674418
A-,2002,12,-1.318333918128655
A-,2003,1,-2.0162805714285708
A-,2003,2,-0.4601381502890172
A-,2003,3,7.501347647058826
A-,2003,4,7.855091860465115
A-,2003,5,1.6388545454545458
A-,2003,6,1.8927378531073458
A-,2003,7,2.344228977272728
A-,2003,8,-0.7124381502890178
A-,2003,9,5.78348554913295
A-,2003,10,2.0208579881656803
A-,2003,11,4.941350595238095
A-,2003,12,2.19355843373494
A-,2004,1,2.5530854545454553
A-,2004,2,-0.7903518518518521
A-,2004,3,-3.1993341463414633
A-,2004,4,0.9337999999999994
A-,2004,5,2.44636272189349
A-,2004,6,-1.3432738372093018
A-,2004,7,1.353918965517241
A-,2004,8,3.435883815028901
A-,2004,9,1.6731800000000001
A-,2004,10,4.981789820359282
A-,2004,11,2.8073030674846637
A-,2004,12,-0.6769503067484666
A-,2005,1,3.5630987878787876
A-,2005,2,-2.0063658536585356
A-,2005,3,-2.1151976047904193
A-,2005,4,2.9739216867469884
A-,2005,5,1.7958389221556887
A-,2005,6,3.554946341463415
A-,2005,7,1.096358083832335
A-,2005,8,1.6978294117647057
A-,2005,9,-2.554751744186047
A-,2005,10,3.4763585798816568
A-,2005,11,1.587876666666666
A-,2005,12,4.285173513513515
A-,2006,1,0.5336242424242422
A-,2006,2,2.7203160256410253
A-,2006,3,2.7871261146496833
A-,2006,4,-2.2108625
A-,2006,5,-0.10038918918918918
A-,2006,6,0.7316817567567567
A-,2006,7,1.8447074324324322
A-,2006,8,1.337202684563758
A-,2006,9,3.8018446666666676
A-,2006,10,2.7699993197278916
A-,2006,11,2.2761726027397264
A-,2006,12,1.4107006896551721
A-,2007,1,-0.5485606896551725
A-,2007,2,1.6920682758620693
A-,2007,3,3.623392361111111
A-,2007,4,3.8820645833333307
A-,2007,5,-0.9726619718309862
A-,2007,6,-2.1068063829787222
A-,2007,7,0.28411582733812957
A-,2007,8,3.4923528985507244
A-,2007,9,3.0526454545454547
A-,2007,10,-3.968937209302325
A-,2007,11,-0.2223691729323306
A-,2007,12,-3.9333222222222215
A-,2008,1,-0.9835560606060606
A-,2008,2,-1.1372854961832057
A-,2008,3,4.655343076923078
A-,2008,4,3.516710687022901
A-,2008,5,-8.441423200000003
A-,2008,6,0.7420119047619047
A-,2008,7,1.9042311999999995
A-,2008,8,-7.550202307692304
A-,2008,9,-17.60696888888889
A-,2008,10,-7.644403731343284
A-,2008,11,4.684711111111113
A-,2008,12,-9.59510923076923
A-,2009,1,-10.215865040650412
A-,2009,2,8.28351290322581
A-,2009,3,14.008989655172412
A-,2009,4,9.43353539823009
A-,2009,5,-0.9646490909090913
A-,2009,6,8.767179245283016
A-,2009,7,5.423456603773583
A-,2009,8,3.601256074766355
A-,2009,9,-1.7860614678899083
A-,2009,10,3.3393145454545468
A-,2009,11,2.9838555555555555
A-,2009,12,-3.255098148148149
A-,2010,1,2.0305441441441445
A-,2010,2,7.0305946428571415
A-,2010,3,1.5447478991596635
A-,2010,4,-7.913316666666671
A-,2010,5,-2.8401024999999995
A-,2010,6,7.130459999999999
A-,2010,7,-2.4762280991735537
A-,2010,8,8.36819344262295
A-,2010,9,3.116962903225807
A-,2010,10,-1.4901471544715446
A-,2010,11,5.977010000000001
A-,2010,12,2.5128
A-,2011,1,3.756519672131147
A-,2011,2,-0.052209166666666494
A-,2011,3,2.921438333333334
A-,2011,4,-1.253972499999999
A-,2011,5,-1.3422983471074377
A-,2011,6,-3.08559917355372
A-,2011,7,-5.884838333333334
A-,2011,8,-8.1165347107438
A-,2011,9,11.38041083333333
A-,2011,10,-1.7125354838709677
A-,2011,11,-0.2527894366197182
A-,2011,12,7.171636879432628
A-,2012,1,4.27710142857143
A-,2012,2,2.062002083333334
A-,2012,3,-0.46522765957446804
A-,2012,4,-7.324279720279719
A-,2012,5,4.985387586206898
A-,2012,6,0.5064573426573429
A-,2012,7,2.5549094202898543
A-,2012,8,2.304759712230216
A-,2012,9,0.4847562043795619
A-,2012,10,0.2850257352941175
A-,2012,11,2.9087926470588235
A-,2012,12,5.1882342857142865
A-,2013,1,0.6821177304964545
A-,2013,2,2.308366433566433
A-,2013,3,2.966659722222222
A-,2013,4,0.9311104166666669
A-,2013,5,-1.2793729166666667
A-,2013,6,4.897818493150684
A-,2013,7,-2.6712224489795915
A-,2013,8,4.5415068965517245
A-,2013,9,4.804809027777778
A-,2013,10,1.9664439716312048
A-,2013,11,1.771160000000001
A-,2013,12,-2.813897916666667
A-,2014,1,4.201114965986396
A-,2014,2,2.0847013513513506
A-,2014,3,0.1982243243243243
A-,2014,4,1.0448365517241378
A-,2014,5,2.9259685314685306
A-,2014,6,-2.1114645833333334
A-,2014,7,3.178821678321679
A-,2014,8,-2.583983216783216
A-,2014,9,2.679973287671232
A-,2014,10,1.5690138888888887
A-,2014,11,-0.05000279720279669
A-,2014,12,-1.598167123287672
A-,2015,1,4.240025352112675
A-,2015,2,-1.0032971223021585
A-,2015,3,0.45074565217391277
A-,2015,4,1.470815217391305
A-,2015,5,-1.8998529411764706
A-,2015,6,1.3497589552238816
A-,2015,7,-4.808207575757574
A-,2015,8,-1.4957219696969695
A-,2015,9,6.257047794117649
A-,2015,10,-0.01724928571428565
A-,2015,11,-2.6336467625899305
A-,2015,12,-3.667526119402984
A-,2016,1,0.3445992366412212
A-,2016,2,7.799486614173229
A-,2016,3,0.9011738095238104
A-,2016,4,0.9505753968253973
A-,2016,5,-0.16246153846153855
A-,2016,6,3.041165151515152
A-,2016,7,0.38341846153846143
A-,2016,8,0.16022403100775187
A-,2016,9,-0.6654515625000001
A-,2016,10,3.4836213740458017
A-,2016,11,2.710369465648854
A-,2016,12,1.7511746153846148
A-,2017,1,2.9030669291338596
A-,2017,2,0.7025277777777779
AA,1998,4,-0.7997076923076923
AA,1998,5,0.6731076923076921
AA,1998,6,-0.5808274999999996
AA,1998,7,-13.806026190476192
AA,1998,8,2.8318195121951226
AA,1998,9,8.204443181818181
AA,1998,10,7.585962790697674
AA,1998,11,3.695016279069767
AA,1998,12,3.5758682926829275
AA,1999,1,-3.9283512195121943
AA,1999,2,3.399587804878049
AA,1999,3,4.029848717948719
AA,1999,4,-4.134639024390243
AA,1999,5,0.7372121951219514
AA,1999,6,2.7324738095238086
AA,1999,7,0.18791333333333332
AA,1999,8,-1.345476744186047
AA,1999,9,5.261518604651163
AA,1999,10,-0.18997441860465092
AA,1999,11,2.199490476190476
AA,1999,12,-2.847519512195122
AA,2000,1,-3.244167500000001
AA,2000,2,7.316372727272727
AA,2000,3,-1.4409487804878047
AA,2000,4,4.176497297297297
AA,2000,5,2.2975810810810815
AA,2000,6,-1.3473027777777786
AA,2000,7,1.2250147058823533
AA,2000,8,0.3709000000000002
AA,2000,9,-0.37252571428571424
AA,2000,10,1.2015382352941173
AA,2000,11,9.37250588235294
AA,2000,12,0.15211764705882383
AA,2001,1,-2.6242969696969696
AA,2001,2,-3.4812454545454536
AA,2001,3,4.138137499999999
AA,2001,4,3.8236838709677428
AA,2001,5,-2.6411125
AA,2001,6,0.9910709677419349
AA,2001,7,-2.0638406249999997
AA,2001,8,-6.961790625
AA,2001,9,1.4207677419354838
AA,2001,10,4.525148387096775
AA,2001,11,3.609564285714286
AA,2001,12,-1.3587137931034479
AA,2002,1,0.38107931034482756
AA,2002,2,1.5769999999999997
AA,2002,3,2.541492857142856
AA,2002,4,-1.0119692307692305
AA,2002,5,-1.3089120000000003
AA,2002,6,-8.381050000000002
AA,2002,7,2.358779166666667
AA,2002,8,-9.699587500000003
AA,2002,9,7.020108000000001
AA,2002,10,4.328970370370372
AA,2002,11,-3.228692592592592
AA,2002,12,-4.405614814814815
AA,2003,1,-1.983026923076923
AA,2003,2,-1.4238692307692307
AA,2003,3,7.305527999999999
AA,2003,4,9.321572000000002
AA,2003,5,0.1973760000000002
AA,2003,6,-2.5730041666666668
AA,2003,7,1.9871913043478262
AA,2003,8,1.5873478260869562
AA,2003,9,5.912952173913043
AA,2003,10,-0.4724739130434781
AA,2003,11,4.404530434782609
AA,2003,12,0.9397478260869565
AA,2004,1,2.875473913043478
AA,2004,2,-0.343204347826087
AA,2004,3,0.3069130434782608
AA,2004,4,-1.4624916666666665
AA,2004,5,3.336754166666667
AA,2004,6,-3.4232125
AA,2004,7,1.4985923076923073
AA,2004,8,2.8891333333333336
AA,2004,9,1.6549833333333337
AA,2004,10,2.6263434782608694
AA,2004,11,3.7814173913043465
AA,2004,12,-2.3178260869565217
AA,2005,1,3.2675130434782615
AA,2005,2,-2.4064772727272725
AA,2005,3,-3.6846000000000005
AA,2005,4,2.7699272727272732
AA,2005,5,0.36107727272727275
AA,2005,6,2.349586956521739
AA,2005,7,0.3612280000000001
AA,2005,8,2.0232192307692305
AA,2005,9,-1.184
AA,2005,10,1.9863875
AA,2005,11,1.1369833333333335
AA,2005,12,3.3521291666666664
AA,2006,1,-1.7631959999999998
AA,2006,2,1.7326869565217395
AA,2006,3,3.7763130434782606
AA,2006,4,-1.5740772727272727
AA,2006,5,1.174477272727273
AA,2006,6,0.2856380952380951
AA,2006,7,1.5810047619047618
AA,2006,8,0.637940909090909
AA,2006,9,2.2896208333333337
AA,2006,10,2.192091304347826
AA,2006,11,1.2813679999999998
AA,2006,12,0.5648750000000002
AA,2007,1,-0.7670520000000001
AA,2007,2,1.3142687499999997
AA,2007,3,2.9079243243243234
AA,2007,4,1.5573447368421054
AA,2007,5,-0.6579333333333333
AA,2007,6,-3.515371794871795
AA,2007,7,0.5948025641025637
AA,2007,8,3.642936585365853
AA,2007,9,-0.12542380952380994
AA,2007,10,-5.367982926829269
AA,2007,11,-3.0441095238095244
AA,2007,12,-5.048614285714286
AA,2008,1,-4.313579999999999
AA,2008,2,-3.053135714285714
AA,2008,3,4.88627619047619
AA,2008,4,0.2622650000000002
AA,2008,5,-10.323967499999998
AA,2008,6,-1.6647447368421056
AA,2008,7,-2.063616666666667
AA,2008,8,-6.881265714285712
AA,2008,9,-17.320507999999997
AA,2008,10,-4.70002
AA,2008,11,4.798432
AA,2008,12,-13.832185185185187
AA,2009,1,-13.396642857142854
AA,2009,2,11.288751999999999
AA,2009,3,10.846695833333335
AA,2009,4,14.559849999999997
AA,2009,5,-0.05769199999999996
AA,2009,6,7.30017142857143
AA,2009,7,6.120623809523811
AA,2009,8,4.45384761904762
AA,2009,9,-0.33213478260869556
AA,2009,10,4.160983333333333
AA,2009,11,0.26080833333333336
AA,2009,12,-5.569662500000001
AA,2010,1,0.8629720000000001
AA,2010,2,5.263616666666667
AA,2010,3,-0.363916
AA,2010,4,-10.824115999999998
AA,2010,5,-4.355143478260868
AA,2010,6,11.54650909090909
AA,2010,7,-3.802482608695652
AA,2010,8,9.708123809523808
AA,2010,9,3.1368714285714288
AA,2010,10,-6.471166666666668
AA,2010,11,8.222756521739129
AA,2010,12,4.154182608695653
AA,2011,1,3.5729000000000006
AA,2011,2,-0.9216782608695653
AA,2011,3,6.487549999999999
AA,2011,4,-2.717480952380952
AA,2011,5,-0.6212809523809524
AA,2011,6,-2.205733333333333
AA,2011,7,-5.517390000000001
AA,2011,8,-7.21762857142857
AA,2011,9,11.308519047619047
AA,2011,10,-2.154066666666666
AA,2011,11,1.5790000000000002
AA,2011,12,-0.2623999999999999
AA,2012,1,3.6570923076923076
AA,2012,2,0.48873846153846146
AA,2012,3,0.3293538461538462
AA,2012,4,-6.357507692307692
AA,2012,5,6.646499999999999
AA,2012,6,1.1135583333333332
AA,2012,7,1.4772076923076924
AA,2012,8,1.8333692307692304
AA,2012,9,-1.0663714285714285
AA,2012,10,0.6548749999999999
AA,2012,11,0.9947384615384617
AA,2012,12,4.312992307692308
AA,2013,1,0.4534846153846155
AA,2013,2,1.4942076923076921
AA,2013,3,5.194761538461538
AA,2013,4,-1.4437
AA,2013,5,-0.8942882352941177
AA,2013,6,2.3856249999999997
AA,2013,7,-3.0922500000000004
AA,2013,8,3.8273294117647056
AA,2013,9,2.632705882352941
AA,2013,10,2.3645999999999994
AA,2013,11,2.132025
AA,2013,12,-3.201064705882353
AA,2014,1,5.4871
AA,2014,2,0.1918470588235295
AA,2014,3,3.146794117647059
AA,2014,4,1.1576600000000001
AA,2014,5,1.541478947368421
AA,2014,6,-0.96958
AA,2014,7,2.732836842105263
AA,2014,8,-1.720935
AA,2014,9,-1.6349578947368422
AA,2014,10,0.80411
AA,2014,11,-2.253435
AA,2014,12,0.3167947368421051
AA,2015,1,4.213516666666667
AA,2015,2,-1.6308222222222222
AA,2015,3,0.8777555555555555
AA,2015,4,-1.0685888888888888
AA,2015,5,-3.908847368421053
AA,2015,6,4.345700000000001
AA,2015,7,-5.541900000000001
AA,2015,8,-1.7328733333333333
AA,2015,9,6.9435
AA,2015,10,-1.387846153846154
AA,2015,11,0.06656153846153842
AA,2015,12,-2.9051
AA,2016,1,-0.8022307692307691
AA,2016,2,4.850907692307692
AA,2016,3,0.48405384615384595
AA,2016,4,2.467584615384615
AA,2016,5,0.11586153846153865
AA,2016,6,2.2666999999999997
AA,2016,7,-0.017876923076922947
AA,2016,8,-0.8700785714285715
AA,2016,9,-2.5495642857142857
AA,2016,10,1.0664571428571432
AA,2016,11,1.9344428571428571
AA,2016,12,1.3326642857142856
AA,2017,1,3.8372357142857147
AA,2017,2,2.419690909090909
AA+,1998,4,-2.517646153846154
AA+,1998,5,2.542092307692308
AA+,1998,6,-2.2434500000000006
AA+,1998,7,-8.769054545454548
AA+,1998,8,2.561575000000001
AA+,1998,9,9.72579090909091
AA+,1998,10,1.19063
AA+,1998,11,6.8623400000000006
AA+,1998,12,1.8412399999999998
AA+,1999,1,-2.7428000000000003
AA+,1999,2,-0.40983076923076917
AA+,1999,3,10.025515384615385
AA+,1999,4,1.2589923076923077
AA+,1999,5,4.741430769230769
AA+,1999,6,-2.439776923076923
AA+,1999,7,-2.8154583333333334
AA+,1999,8,1.7200583333333335
AA+,1999,9,4.164336363636363
AA+,1999,10,7.412409090909091
AA+,1999,11,4.4084200000000004
AA+,1999,12,-7.6161375
AA+,2000,1,-13.27501111111111
AA+,2000,2,18.5701
AA+,2000,3,-7.49845
AA+,2000,4,-2.8953666666666664
AA+,2000,5,-2.256744444444444
AA+,2000,6,2.127249999999999
AA+,2000,7,-1.7830777777777778
AA+,2000,8,-0.6842249999999999
AA+,2000,9,-0.19192222222222208
AA+,2000,10,2.0016875
AA+,2000,11,1.3139
AA+,2000,12,-1.8470000000000002
AA+,2001,1,-2.6123000000000003
AA+,2001,2,-3.4345375000000002
AA+,2001,3,5.619055555555556
AA+,2001,4,2.609566666666667
AA+,2001,5,-3.2679666666666662
AA+,2001,6,0.3612777777777776
AA+,2001,7,0.2356818181818183
AA+,2001,8,-4.395481818181818
AA+,2001,9,0.6498727272727272
AA+,2001,10,0.4631272727272728
AA+,2001,11,4.196112499999999
AA+,2001,12,-0.04592857142857148
AA+,2002,1,6.506328571428571
AA+,2002,2,4.434642857142857
AA+,2002,3,-2.0673285714285714
AA+,2002,4,-0.4613000000000002
AA+,2002,5,-4.280485714285715
AA+,2002,6,-11.60677142857143
AA+,2002,7,-5.408957142857141
AA+,2002,8,-9.403957142857141
AA+,2002,9,11.8039
AA+,2002,10,4.195683333333333
AA+,2002,11,-3.8729833333333334
AA+,2002,12,-6.117466666666666
AA+,2003,1,-3.4309833333333333
AA+,2003,2,-0.4316499999999999
AA+,2003,3,11.766116666666667
AA+,2003,4,5.441133333333333
AA+,2003,5,-1.3793166666666667
AA+,2003,6,3.5957000000000003
AA+,2003,7,-0.7995199999999999
AA+,2003,8,2.2252400000000003
AA+,2003,9,2.61194
AA+,2003,10,2.2584400000000002
AA+,2003,11,8.0256
AA+,2003,12,-0.08707999999999991
AA+,2004,1,2.51886
AA+,2004,2,0.6517400000000001
AA+,2004,3,2.77568
AA+,2004,4,1.2748249999999999
AA+,2004,5,0.637
AA+,2004,6,-2.5799250000000002
AA+,2004,7,0.650475
AA+,2004,8,1.9183500000000002
AA+,2004,9,1.53085
AA+,2004,10,4.830525
AA+,2004,11,-0.30590000000000017
AA+,2004,12,-1.4101999999999997
AA+,2005,1,6.6606000000000005
AA+,2005,2,-1.98285
AA+,2005,3,-2.50254
AA+,2005,4,0.1619600000000002
AA+,2005,5,1.37106
AA+,2005,6,8.691125
AA+,2005,7,2.676375
AA+,2005,8,1.92545
AA+,2005,9,-1.0750999999999997
AA+,2005,10,3.75755
AA+,2005,11,1.9574249999999997
AA+,2005,12,6.696575
AA+,2006,1,-2.007225
AA+,2006,2,2.7807999999999997
AA+,2006,3,5.847166666666666
AA+,2006,4,-1.996616666666667
AA+,2006,5,3.104316666666667
AA+,2006,6,0.3758666666666664
AA+,2006,7,3.6029
AA+,2006,8,-1.8999500000000005
AA+,2006,9,1.6521166666666665
AA+,2006,10,1.3648333333333336
AA+,2006,11,-2.0912166666666665
AA+,2006,12,3.6997166666666668
AA+,2007,1,-2.78025
AA+,2007,2,0.08635714285714283
AA+,2007,3,6.793114285714286
AA+,2007,4,-0.04580000000000006
AA+,2007,5,-0.4150857142857144
AA+,2007,6,-3.577285714285714
AA+,2007,7,-0.36152857142857137
AA+,2007,8,2.261657142857143
AA+,2007,9,-0.8903428571428572
AA+,2007,10,2.3784833333333335
AA+,2007,11,-5.2054
AA+,2007,12,-0.7274285714285714
AA+,2008,1,-1.5990857142857142
AA+,2008,2,0.16649999999999984
AA+,2008,3,3.2580428571428564
AA+,2008,4,0.03081250000000013
AA+,2008,5,-7.5491375
AA+,2008,6,2.5997749999999997
AA+,2008,7,-2.9986714285714284
AA+,2008,8,-15.451242857142857
AA+,2008,9,16.419600000000003
AA+,2008,10,-7.6970875
AA+,2008,11,3.7322375
AA+,2008,12,-5.08156
AA+,2009,1,-8.721125
AA+,2009,2,4.032819999999999
AA+,2009,3,13.805433333333333
AA+,2009,4,11.43025
AA+,2009,5,-5.48572
AA+,2009,6,10.6333
AA+,2009,7,1.2719999999999998
AA+,2009,8,6.07878
AA+,2009,9,-1.7032333333333334
AA+,2009,10,4.008166666666667
AA+,2009,11,-1.3876333333333335
AA+,2009,12,0.9602666666666669
AA+,2010,1,3.3058333333333336
AA+,2010,2,6.69302
AA+,2010,3,-2.23204
AA+,2010,4,-7.917619999999999
AA+,2010,5,2.335279999999999
AA+,2010,6,4.53496
AA+,2010,7,-2.15884
AA+,2010,8,8.25716
AA+,2010,9,-0.9168800000000001
AA+,2010,10,-0.4336399999999999
AA+,2010,11,5.2798799999999995
AA+,2010,12,2.248475
AA+,2011,1,5.079000000000001
AA+,2011,2,-2.388675
AA+,2011,3,2.817975
AA+,2011,4,-3.435675
AA+,2011,5,-1.4681250000000001
AA+,2011,6,-4.1501
AA+,2011,7,-1.9392000000000003
AA+,2011,8,-3.5280249999999995
AA+,2011,9,10.862925
AA+,2011,10,1.7948499999999998
AA+,2011,11,1.8776750000000002
AA+,2011,12,2.959675
AA+,2012,1,3.0222249999999997
AA+,2012,2,3.8918
AA+,2012,3,-1.865125
AA+,2012,4,-2.9763
AA+,2012,5,4.735975000000001
AA+,2012,6,2.6218500000000002
AA+,2012,7,-0.13360000000000002
AA+,2012,8,5.269075
AA+,2012,9,-3.777725
AA+,2012,10,0.23142499999999988
AA+,2012,11,2.0012
AA+,2012,12,7.663425
AA+,2013,1,4.85285
AA+,2013,2,0.8310500000000001
AA+,2013,3,2.43425
AA+,2013,4,5.34676
AA+,2013,5,-4.538733333333333
AA+,2013,6,7.7201666666666675
AA+,2013,7,-0.6651999999999999
AA+,2013,8,2.5732
AA+,2013,9,7.2769666666666675
AA+,2013,10,1.7313666666666665
AA+,2013,11,1.9616333333333333
AA+,2013,12,-9.771366666666667
AA+,2014,1,5.7053
AA+,2014,2,0.9063000000000002
AA+,2014,3,4.830266666666667
AA+,2014,4,3.1474999999999995
AA+,2014,5,0.032266666666666666
AA+,2014,6,-2.9821000000000004
AA+,2014,7,5.389266666666667
AA+,2014,8,-0.010866666666666655
AA+,2014,9,2.003433333333333
AA+,2014,10,4.391333333333334
AA+,2014,11,-2.392533333333333
AA+,2014,12,-2.264133333333333
AA+,2015,1,6.903566666666666
AA+,2015,2,-2.7139
AA+,2015,3,5.026633333333333
AA+,2015,4,2.6081
AA+,2015,5,-2.72505
AA+,2015,6,-2.5288500000000003
AA+,2015,7,-5.75795
AA+,2015,8,0.17835
AA+,2015,9,11.5059
AA+,2015,10,1.479
AA+,2015,11,-3.1066000000000003
AA+,2015,12,-7.05265
AA+,2016,1,0.3971
AA+,2016,2,10.90755
AA+,2016,3,-8.6318
AA+,2016,4,0.7882199999999999
AA+,2016,5,0.7251200000000001
AA+,2016,6,-0.33543999999999996
AA+,2016,7,0.21771999999999997
AA+,2016,8,1.5319
AA+,2016,9,1.3985500000000002
AA+,2016,10,3.8992249999999995
AA+,2016,11,2.75845
AA+,2016,12,-4.0262
AA+,2017,1,0.8267500000000002
AA+,2017,2,0.45303333333333323
AA-,1998,4,-1.154301315789473
AA-,1998,5,0.5469407894736844
AA-,1998,6,-2.7631263157894725
AA-,1998,7,-12.347742857142855
AA-,1998,8,4.015896103896103
AA-,1998,9,7.8509146341463385
AA-,1998,10,4.0703475
AA-,1998,11,0.9888173333333329
AA-,1998,12,0.8280891891891891
AA-,1999,1,-1.0946311688311687
AA-,1999,2,2.1690166666666664
AA-,1999,3,5.819571428571428
AA-,1999,4,-1.5906779220779224
AA-,1999,5,1.0428797468354432
AA-,1999,6,-0.9025740259740267
AA-,1999,7,-2.0519657894736842
AA-,1999,8,-3.311494805194805
AA-,1999,9,3.3978714285714293
AA-,1999,10,1.269148051948052
AA-,1999,11,3.5369948717948714
AA-,1999,12,-4.63969605263158
AA-,2000,1,-2.8137786666666655
AA-,2000,2,9.873054666666663
AA-,2000,3,-2.189077631578948
AA-,2000,4,1.4575362500000004
AA-,2000,5,1.3294341772151899
AA-,2000,6,1.4155419753086438
AA-,2000,7,4.5120865853658545
AA-,2000,8,-0.12181351351351352
AA-,2000,9,1.0833040540540544
AA-,2000,10,-1.2908680555555558
AA-,2000,11,5.707808450704224
AA-,2000,12,-0.38432608695652176
AA-,2001,1,-3.0807623188405797
AA-,2001,2,-4.170573134328357
AA-,2001,3,3.9057605633802814
AA-,2001,4,1.8603253521126766
AA-,2001,5,-0.7843608108108108
AA-,2001,6,-1.0979424657534247
AA-,2001,7,-0.3138839999999996
AA-,2001,8,-8.220730666666665
AA-,2001,9,0.899838666666667
AA-,2001,10,6.445304054054054
AA-,2001,11,1.2060128205128204
AA-,2001,12,-1.0391645569620254
AA-,2002,1,-0.07495512820512824
AA-,2002,2,5.190198701298703
AA-,2002,3,-0.9795773333333325
AA-,2002,4,1.6344097222222222
AA-,2002,5,-4.456060563380282
AA-,2002,6,-6.7685802816901415
AA-,2002,7,1.6177352112676056
AA-,2002,8,-10.275095714285715
AA-,2002,9,6.907321538461538
AA-,2002,10,4.488946551724138
AA-,2002,11,-3.039718965517242
AA-,2002,12,-0.9486830188679248
AA-,2003,1,-1.5162074074074074
AA-,2003,2,-0.2619148148148149
AA-,2003,3,11.971516071428569
AA-,2003,4,5.532042592592593
AA-,2003,5,1.921807547169811
AA-,2003,6,3.5811283018867917
AA-,2003,7,3.0823759259259256
AA-,2003,8,0.4677981132075472
AA-,2003,9,4.8732924528301895
AA-,2003,10,2.3315842105263163
AA-,2003,11,7.420542105263156
AA-,2003,12,1.0617377049180328
AA-,2004,1,0.7060983606557376
AA-,2004,2,-0.514354385964912
AA-,2004,3,-2.9802052631578944
AA-,2004,4,-0.4383438596491229
AA-,2004,5,2.1810446428571426
AA-,2004,6,-2.438780000000001
AA-,2004,7,1.0076461538461543
AA-,2004,8,1.1869280000000002
AA-,2004,9,2.9044571428571424
AA-,2004,10,3.5545528301886793
AA-,2004,11,4.291324074074075
AA-,2004,12,-2.263017857142857
AA-,2005,1,2.093273214285714
AA-,2005,2,-0.7189915254237289
AA-,2005,3,-0.24949344262295084
AA-,2005,4,1.1318803278688523
AA-,2005,5,0.37790499999999994
AA-,2005,6,2.9081916666666663
AA-,2005,7,0.21320781250000007
AA-,2005,8,1.9080984615384615
AA-,2005,9,-1.2008523076923079
AA-,2005,10,3.434249152542373
AA-,2005,11,2.078136666666667
AA-,2005,12,3.0571870967741943
AA-,2006,1,1.0314546875000001
AA-,2006,2,0.8123606557377048
AA-,2006,3,3.0106475409836064
AA-,2006,4,-1.1501241935483866
AA-,2006,5,-0.039837499999999956
AA-,2006,6,1.7434415384615394
AA-,2006,7,2.81573492063492
AA-,2006,8,0.8603209677419354
AA-,2006,9,3.6511467741935495
AA-,2006,10,2.2548500000000002
AA-,2006,11,2.390461290322581
AA-,2006,12,0.9999467741935482
AA-,2007,1,-0.5034645161290328
AA-,2007,2,1.6198872727272724
AA-,2007,3,3.5073200000000004
AA-,2007,4,1.9904410714285716
AA-,2007,5,-2.622084615384615
AA-,2007,6,-3.256826
AA-,2007,7,-0.04289215686274459
AA-,2007,8,3.2584058823529416
AA-,2007,9,2.665125490196079
AA-,2007,10,-3.1586078431372555
AA-,2007,11,-1.8322137254901965
AA-,2007,12,-3.1221326923076935
AA-,2008,1,-2.5061777777777774
AA-,2008,2,-0.9094740740740744
AA-,2008,3,3.8065125
AA-,2008,4,-1.8404745762711865
AA-,2008,5,-10.19207966101695
AA-,2008,6,1.0196344827586208
AA-,2008,7,0.4353435483870967
AA-,2008,8,-13.587117187500002
AA-,2008,9,-12.980173972602742
AA-,2008,10,-11.472069696969696
AA-,2008,11,5.754340909090908
AA-,2008,12,-8.036511320754714
AA-,2009,1,-11.705553999999998
AA-,2009,2,9.90906
AA-,2009,3,10.8017
AA-,2009,4,11.153645652173914
AA-,2009,5,1.1742590909090913
AA-,2009,6,8.42611818181818
AA-,2009,7,3.0769288888888893
AA-,2009,8,2.3939799999999996
AA-,2009,9,-2.483588888888889
AA-,2009,10,3.537831111111112
AA-,2009,11,3.9335466666666674
AA-,2009,12,-2.503390909090909
AA-,2010,1,0.9541463414634146
AA-,2010,2,4.386717073170732
AA-,2010,3,0.8941899999999997
AA-,2010,4,-7.367671794871794
AA-,2010,5,-1.1613999999999995
AA-,2010,6,3.990764102564102
AA-,2010,7,-2.711595
AA-,2010,8,7.120152499999999
AA-,2010,9,1.2325842105263156
AA-,2010,10,-2.7451774193548384
AA-,2010,11,5.85215
AA-,2010,12,0.23614193548387089
AA-,2011,1,2.155936666666666
AA-,2011,2,0.22398999999999988
AA-,2011,3,2.5574933333333334
AA-,2011,4,-0.12190645161290331
AA-,2011,5,-2.103093548387097
AA-,2011,6,-1.7710258064516127
AA-,2011,7,-4.853377419354839
AA-,2011,8,-7.5902322580645185
AA-,2011,9,7.349032258064516
AA-,2011,10,-1.3539294117647056
AA-,2011,11,1.7771586206896552
